LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,EASTING,NORTHING,run_date
6447,St. George's School Age Child Care Programme,Non Profit Agency,70,PRINCESS ANNE CRES,,M9A 2P7,4,(416) 231-2433,Public Elementary School,St. George's Junior Public School,0,0,0,20,45,65,Y,1024923,617546.22,4836321.5,22OCT13
6449,Sunnylea Child Care Centre,Non Profit Agency,35,GLENROY AVE,,M8Y 2M2,5,(416) 233-6509,Public Elementary School,Sunnylea Junior School,0,10,24,0,55,89,N,6807238,620414.94,4833022.13,22OCT13
6451,Sunnylea Co-Operative Nursery School,Non Profit Agency,35,GLENROY AVE,,M8Y 2M2,5,(416) 716-1258,Public Elementary School,Sunnylea Junior Middle School,0,0,16,0,0,16,N,6807238,620414.94,4833022.13,22OCT13
6453,Plasp - Humber Valley Village,Non Profit Agency,65,HARTFIELD RD,,M9A 3E1,4,(905) 890-1711,Public Elementary School,Humber Valley Village Junior Middle Public School,0,0,0,20,30,50,Y,1006145,618718.95,4835556.51,22OCT13
6455,Jenny Lynn Day Care,Non Profit Agency,160,SILVERHILL DR,,M9B 3W7,5,(416) 234-1791,Public School (Closed),Cloverdale Public School,0,10,16,0,24,50,N,9109922,616850.31,4832005,22OCT13
6459,Princess Margaret Nursery School,Non Profit Agency,70,PRINCESS ANNE CRES,,M9A 2P7,4,(416) 233-8213,Public Elementary School,St. George's Junior Public School,0,0,32,0,0,32,N,1024923,617546.22,4836321.5,22OCT13
6461,St. George's (Islington) Nursery,Non Profit Agency,4600,DUNDAS ST W,,M9A 1A5,4,(416) 233-7510,Place of Worship,St. George's On The Hill Anglican Church,0,0,64,0,0,64,N,3125850,619228.23,4834610.84,22OCT13
6463,Hydro Bright Lights Childcare Centre,Non Profit Agency,800,KIPLING AVE,"KP 100 BUILDING, UNIT 5",M8Z 6C4,5,(416) 207-6856,Purpose Built,Ontario Power Generator Plant,10,15,26,0,0,51,N,9722613,618360.05,4831624.6,22OCT13
6465,Lambton - Kingsway B & After School Program,Non Profit Agency,525,PRINCE EDWARD DR N,,M8X 2M6,5,(416) 394-6400,Public Elementary School,Lamton-Kingsway Junior Middle School,0,0,0,0,55,55,N,7033947,620185.65,4834819.29,22OCT13
6467,Royal York Road School,Non Profit Agency,851,ROYAL YORK RD,,M8Y 2V3,5,(416) 239-1555,Place of Worship,Royal York Road United Church,0,0,30,0,0,30,N,10144721,620249.46,4833051.82,22OCT13
6471,Plasp - All Saints,Non Profit Agency,1435,ROYAL YORK RD,,M9P 3A7,2,(905) 890-1711,Catholic Elementary School,All Saints Catholic School,0,0,0,0,73,73,N,1029710,618693.47,4837788,22OCT13
6474,Silver Creek Centre For Early Learning & Development,Non Profit Agency,65,HARTSDALE DR,,M9R 2S8,4,(416) 249-9770,Public School (Closed),Silver Creek Nursery School,0,9,23,0,0,32,Y,1006240,617242.11,4837496.92,22OCT13
6476,Garderie Rayon De Soleil,Non Profit Agency,1,NESS DR,,M3A 2W1,34,(416) 444-3464,Catholic Elementary School(French),Ste. Madeleine Catholic School,0,0,24,0,45,69,N,545070,635000.16,4846580.51,22OCT13
6480,Mallow Day Care Centre,Commercial Agency,235,DONWAY E,,M3B 2Y8,34,(416) 446-1726,Place of Worship,Donway Baptist Church,0,0,22,0,0,22,N,568402,633466.92,4844185.57,22OCT13
6490,Central Montessori Schools - Florence,Commercial Agency,157,FLORENCE AVE,,M2N 1G5,23,(416) 222-5097,Place of Worship,Korean Methodist Church,0,15,40,0,15,70,N,517058,627370.25,4845798.34,22OCT13
6492,Central Montessori Schools - Sheppard,Commercial Agency,200,SHEPPARD AVE E,,M2N 3A9,23,(416) 222-5940,Office Building,,0,15,64,0,0,79,N,5266268,628641.12,4846665.23,22OCT13
6498,Lansing Co-Op Nursery School,Non Profit Agency,80,CHURCH AVE,,M2N 4G1,23,(416) 225-4581,Purpose Built,Lansing Co-Op Nursery,0,0,52,0,0,52,N,12383206,627965.48,4847881.79,22OCT13
6502,Menorah Nursery,Commercial Agency,4300,BATHURST ST,,M3H 6A4,10,(416) 638-6910,High Rise Apartment,,0,15,32,0,0,47,N,487297,625721.07,4845389.58,22OCT13
6508,Lee Wiggins Childcare Centre (The),Non Profit Agency,4700,KEELE ST,RM 201,M3J 1P3,8,(416) 736-5959,Other,York University,0,0,25,0,0,25,N,20029109,620518.27,4847574.16,22OCT13
6513,Armour Heights Child Care Program,Non Profit Agency,148,WILSON AVE,108,M5M 3A5,16,(416) 486-6881,Public Elementary School,Armour Heights Public School,0,0,24,0,45,69,N,576041,627252.11,4844088.42,22OCT13
6515,Lawrence Park School,Commercial Agency,2180,BAYVIEW AVE,,M4N 3K7,25,(416) 489-4459,Place of Worship,Lawrence Park Community Church,0,30,75,0,0,105,N,487610,630428.36,4842387.02,22OCT13
6517,St. Philip's Community Preschool,Non Profit Agency,375,MELROSE AVE,,M5M 1Z6,16,(416) 782-8026,Place of Worship,Melrose Community Church,0,0,24,0,0,24,N,542320,627265.2,4842812.15,22OCT13
6519,Carmelite Missionary Sisters Of St. Theresa Of Child Jesus,Non Profit Agency,1196,WILSON AVE,,M3M 1H3,9,(416) 636-6123,Purpose Built,Carmelite Missionary Sisters,0,14,72,0,30,116,N,576359,621724.31,4842271.44,22OCT13
6521,Temple Sinai Nursery School,Non Profit Agency,210,WILSON AVE,,M5M 3B1,16,(416) 487-3281,Synagogue,Temple Sinai Congregation,0,42,66,0,0,108,N,576050,626768.98,4843934.29,22OCT13
6527,Blessed Trinity Before & After School,Non Profit Agency,3205,BAYVIEW AVE,,M2K 1G3,24,(416) 226-3336,Catholic Elementary School,Blessed Trinity Catholic School,0,0,18,0,15,33,Y,9602629,629383.17,4849238.92,22OCT13
6529,Childlife Preschool,Commercial Agency,19,DON RIDGE DR,,M2P 1H3,25,(416) 222-3361,Place of Worship,St. John's Church (York Mills),0,0,48,0,0,48,N,508075,628389.47,4844784.26,22OCT13
6533,Rumball Early Education Centre,Non Profit Agency,2395,BAYVIEW AVE,,M2L 1A2,25,(416) 449-9651,Purpose Built,The Bob Rumball Centre For The Deaf,0,0,20,0,0,20,Y,487624,630405.8,4843464.01,22OCT13
6535,Hillcrest Progressive School,Non Profit Agency,59,PLYMBRIDGE RD,,M2P 1A2,25,(416) 489-8355,Purpose Built,Hillcrest Progressive School,0,0,105,0,0,105,N,552379,629007.46,4844101.44,22OCT13
6537,Montessori Education Centre,Commercial Agency,80,GEORGE HENRY BLVD,,M2J 1E7,33,(416) 502-1769,Place of Worship,St. Matthew The Anglican Church,0,0,45,0,0,45,N,519563,632690.23,4847829.77,22OCT13
6543,Agincourt Montessori School,Commercial Agency,2575,MIDLAND AVE,,M1S 1R3,41,(416) 291-0726,Place of Worship,,0,0,25,0,0,25,N,5479010,638486.23,4849371.43,22OCT13
6545,Agincourt Temple Day Care Centre,Non Profit Agency,3080,BIRCHMOUNT RD,,M1W 3K3,39,(416) 497-0329x230,Place of Worship,,10,15,48,0,15,88,Y,4616611,635978.89,4851208.5,22OCT13
6547,Baylawn Co-Operative Preschool,Non Profit Agency,25,HAVENVIEW RD,,M1S 3A4,42,(416) 293-7131,Catholic Elementary School,St. Elizabeth Seton Catholic School,0,0,24,0,0,24,N,342863,641054.99,4849703.96,22OCT13
6549,Bridlegrove Daycare Centre,Non Profit Agency,2575,PHARMACY AVE,,M1W 2K2,40,(416) 497-7667,Place of Worship,Bridlegrove Bible Chapel,0,15,40,10,0,65,Y,373582,634760.98,4850139.58,22OCT13
6551,Sunshine Beechgrove Child Care,Non Profit Agency,4679,KINGSTON RD,"UNIT 8, 9,&10",M1E 2P8,44,(416) 284-6523,Commercial Building,,10,15,56,0,45,126,N,352370,647022.92,4848370.92,22OCT13
6553,Sunshine Fairmount Child Care,Non Profit Agency,31,SLOLEY RD,,M1M 1C7,36,(416) 265-3572,Public Elementary School,Fairmount Junior Public School,0,0,24,0,40,64,N,2261459,642491.15,4842046.15,22OCT13
6555,Sunshine Simcoe Child Care,Non Profit Agency,166,SYLVAN AVE,,M1E 1A3,43,(416) 264-4958,Public Elementary School,Elizabeth Simcoe Junior Public School,0,0,24,0,40,64,N,390308,644449.43,4844132,22OCT13
6557,Sunshine Mackie Child Care Centre,Non Profit Agency,60,HEATHFIELD DR,,M1M 3B1,36,(416) 269-6309,Public Elementary School,George P. Mackie Public School,0,0,0,0,27,27,N,343513,643966.74,4844252.17,22OCT13
6559,Holland-Bloorview Kids Rehab. - Scarborough,Non Profit Agency,1,WAYNE AVE,,M1R 1Y1,37,(416) 759-8079,Public Elementary School,George Peck Public School,0,0,24,0,0,24,Y,396495,637395.02,4843994.96,22OCT13
6563,After Four Children's Enrichment Program,Non Profit Agency,10,JAPONICA RD,,M1R 4R7,40,(416) 446-7398,Catholic Elementary School,Our Lady Of Wisdom Catholic School,0,0,0,0,26,26,N,348652,636169,4846619.83,22OCT13
6565,Waabanong - Native Child And Family Services Of Toronto,Non Profit Agency,20,WALDOCK ST,ROOM 107,M1E 2E5,43,(416) 283-4552,Public Elementary School,Eastview Junior Public School,0,0,16,0,0,16,N,395203,645582.46,4846480.13,22OCT13
6571,Banting And Best Child Care Centre,Non Profit Agency,380,GOLDHAWK TRAIL,,M1V 4E7,41,(416) 291-6163,Public Elementary School,Banting And Best Public School,0,0,32,0,18,50,N,338836,638277.18,4853836.21,22OCT13
6573,Charlottetown Blvd. Childcare Centre,Non Profit Agency,111,ISLAND RD,UNIT #5,M1C 2P7,44,(416) 724-0147,Commercial Building,Westrouge Plaza,0,10,76,0,42,128,N,14071770,649826.24,4850878.16,22OCT13
6575,Chartland Child Care,Non Profit Agency,109,CHARTLAND BLVD S,,M1S 2R7,41,(416) 292-7278,Public Elementary School,Chartland Junior Public School,0,0,22,0,20,42,N,6332543,638518.77,4850836.05,22OCT13
6577,Cheer Day Care Centre Of Scarborough,Non Profit Agency,3300,KENNEDY RD,,M1V 3S8,39,(416) 292-4720,Place of Worship,Toronto Chinese United Church,0,5,36,0,15,56,N,9467834,636313.52,4852776.15,22OCT13
6581,First Impressions Child Care Centre,Commercial Agency,115,IONVIEW RD,,M1K 3A1,37,(416) 759-9212,Place of Worship,Iondale Heights United Church,0,10,24,0,15,49,N,347922,638970.53,4844174.77,22OCT13
6583,Good Shepherd Day Care Centre,Non Profit Agency,2230,BIRCHMOUNT RD,,M1T 2M2,40,(416) 293-5631,Place of Worship,Toronto Mandarin Chinese Community Church,0,10,40,0,23,73,N,9637983,636983.76,4848553.33,22OCT13
6587,Meadowvale Daycare Centre,Commercial Agency,761,MEADOWVALE RD,,M1C 1T1,44,(416) 281-4171,Public Elementary School,Meadowvale Public School,0,0,20,0,20,40,N,6349862,647687.75,4850576.55,22OCT13
6589,Port Union Panthers,Non Profit Agency,5450,LAWRENCE AVE E,,M1C 3B2,44,(416) 396-5658,Community/Recreation Centre,Port Union Community Centre,0,0,0,0,60,60,N,9313149,649640.13,4848859.18,22OCT13
6593,St. Crispins Day Care Centre,Non Profit Agency,530,MIDLAND AVE,,M1N 1T1,36,(416) 267-1618,Place of Worship,,0,10,14,0,30,54,Y,363246,640860.94,4841746.45,22OCT13
6597,Dearham Wood Daycare,Non Profit Agency,66,DEARHAM WOOD,,M1E 1S4,43,(416) 283-7207,Public Elementary School,Poplar Road Public School,0,0,24,0,30,54,N,326920,645906.02,4845886.92,22OCT13
6599,Humberside Montessori,Commercial Agency,411,CLENDENAN AVE,,M6P 2X3,13,(416) 762-5509,House,,10,30,76,0,0,116,N,10923616,623174.81,4835338.79,22OCT13
6603,Holland-Bloorview Kids Rehab. - High Park,Non Profit Agency,285,INDIAN ROAD CRES,,M6P 2G8,14,(416) 767-2192,Public Elementary School,Indian Road Crescent Junior Public School,0,0,24,0,0,24,Y,824662,624147.99,4835321.67,22OCT13
6608,Holland-Bloorview Kids Rehab. - Play & Learn,Non Profit Agency,666,EGLINTON AVE W,,M5N 1B9,21,(416) 782-1105,Purpose Built,,0,15,33,0,0,48,Y,14015125,627247.85,4839809.18,22OCT13
6616,Mooredale Preschool - Coach House,Non Profit Agency,146,CRESCENT RD,,M4W 1V2,27,(416) 922-3714x113,Community/Recreation Centre,Mooredale House,0,0,61,0,0,61,N,788943,630532.91,4837254.96,22OCT13
6620,Shaawnong Head Start,Non Profit Agency,935,DUNDAS ST E,,M4M 1R4,30,(416) 469-8417,Public Elementary School,First Nations Public School,0,0,16,0,0,16,N,7576813,633130.42,4835444.23,22OCT13
6622,Epnigishmok - Native Child And Family Services Of Toronto,Non Profit Agency,611,ST CLAIR AVE W,,M6C 1A3,21,(416) 653-5381,Place of Worship,St. Michaels And All Angels Church,0,0,16,0,0,16,N,9171886,627109,4837524.79,22OCT13
6624,Kids Club Day Care Connection,Non Profit Agency,780,KINGSTON RD,,M4E 1R7,32,(416) 693-6596,Catholic Elementary School,St. John Catholic School,0,0,0,20,67,87,N,829026,637452.42,4837547.9,22OCT13
6628,North Yonge Infant Nursery,Commercial Agency,27,MELROSE AVE,,M5M 1Y6,16,(416) 481-8900,House,,10,15,0,0,0,25,N,7777170,628435.99,4843184.5,22OCT13
6630,North Yonge Preschool,Commercial Agency,25,MELROSE AVE,,M5M 1Y6,16,(416) 481-8900,House,,0,0,32,0,0,32,N,14208227,628441.88,4843182.53,22OCT13
6632,A Place To Play Nursery School Of Bloor West Village,Non Profit Agency,680,ANNETTE ST,,M6S 2C8,13,(416) 767-6650,Place of Worship,Runnymede Presbyterian,0,0,16,0,0,16,N,7985487,622143.82,4834930.35,22OCT13
6636,Beaches Co-Operative Playschool,Non Profit Agency,975,KINGSTON RD,,M4E 1T1,32,(416) 690-9935,Place of Worship,Kingston Road United Church,0,15,24,0,0,39,N,14120967,638097.48,4837559.92,22OCT13
6638,Miles Nadal Jewish Community Centre Nursery School,Non Profit Agency,750,SPADINA AVE,,M5S 2J2,20,(416) 924-6211x119,Community/Recreation Centre,Miles Nadal Jewish Community Centre,0,30,40,0,0,70,N,8418224,628656.58,4835815.4,22OCT13
6640,Bloor West Nursery School,Non Profit Agency,432,RUNNYMEDE RD,,M6S 2Y8,13,(416) 767-6729,Place of Worship,Runnymede United Church,0,0,24,0,0,24,N,20092173,622616.92,4834657.21,22OCT13
6642,Cabbagetown Co-Op Nursery School,Non Profit Agency,2,LANCASTER AVE,,M4X 1C1,28,(416) 964-2984,Community/Recreation Centre,Cabbagetown Youth Centre,0,0,24,0,0,24,N,7683920,631439.58,4835905.85,22OCT13
6646,Children's Garden Nursery School,Commercial Agency,1847,BAYVIEW AVE,,M4G 3E4,26,(416) 488-4298,Place of Worship,St. Augustine Of Canterbury,0,0,59,0,0,59,N,17599,630717.69,4841183.49,22OCT13
6648,Community Centre 55 - Children Services (Main),Non Profit Agency,97,MAIN ST,,M4E 2V6,32,(416) 691-1113,Community/Recreation Centre,Community Centre 55,0,0,32,0,60,92,Y,836457,637080.42,4837747.91,22OCT13
6652,Dover Gardens Nursery School,Non Profit Agency,228,BARTLETT AVE,,M6H 3G4,18,(416) 533-7337,Public Elementary School,Dovercourt Public School,0,0,16,0,0,16,N,6619920,626098.38,4835825.5,22OCT13
6654,Dufferin / St. Clair Bears,Non Profit Agency,402,MELITA CRES,,M6G 3X6,21,(416) 653-6233,Catholic Elementary School,St Bruno's Catholic School,0,0,16,0,0,16,N,841367,626787.38,4836561.18,22OCT13
6658,Fairlawn Preschool,Commercial Agency,28,FAIRLAWN AVE,,M5M 1S7,16,(416) 483-8793,Place of Worship,Fairlawn Avenue United Church,0,0,30,0,0,30,N,7777140,628448.22,4843009.17,22OCT13
6660,Forest Hill Montessori School,Commercial Agency,2,WEMBLEY RD,,M6C 2E9,21,(416) 781-4449,Place of Worship,Forst Hill United Church,0,0,48,0,0,48,N,881213,626807.9,4839744.43,22OCT13
6668,Kodomoen Childcare Centre,Non Profit Agency,630,SPADINA AVE,FLOOR 2,M5S 2H4,20,(416) 599-2426,Place of Worship,Knox Presbyterian Church,0,0,16,0,0,16,N,870141,628799.22,4835410.84,22OCT13
6674,Leroux Froebel Bilingual School,Commercial Agency,72,MAIN ST,,M4E 2V7,32,(416) 698-1923,Place of Worship,Calvary Baptist Church,0,15,77,0,67,159,N,836442,637064.54,4837632.92,22OCT13
6676,Little Tots' Manor,Non Profit Agency,211,BELSIZE DR,,M4S 1M3,22,(416) 485-5515,House,,10,37,28,0,0,75,N,770528,629969.47,4839872.63,22OCT13
6678,Manor Montessori School 1,Commercial Agency,240,MANOR RD E,,M4S 1R8,22,(416) 488-4218,Place of Worship,Manor Road United Church,0,0,35,0,0,35,N,837878,630070.38,4840178.26,22OCT13
6680,Manor Road Co-Operative Nursery School,Non Profit Agency,111,MANOR RD E,,M4S 1R4,22,(416) 489-9554,Place of Worship,The Church Of The Transfiguration,0,0,24,0,0,24,N,7359688,629609.48,4839952.62,22OCT13
6682,McMurrich Co-Op Play School,Non Profit Agency,115,WINONA DR,,M6G 3S8,21,(416) 653-7557,Public Elementary School,McMurrich Public School,0,0,16,0,0,16,N,6620127,626454.81,4837092.23,22OCT13
6686,Montessori For Children - St. Clair,Non Profit Agency,25,ALVIN AVE,,M4T 2A7,22,(416) 927-1958,House,Montessori For Children,0,0,48,0,0,48,N,762588,629525.28,4838398.88,22OCT13
6690,Sisters Of Our Lady Of Mount Carmel,Non Profit Agency,2700,JANE ST,,M3L 1S4,7,(416) 749-5545,Other,,10,15,48,0,15,88,N,10092807,619613.57,4844018.03,22OCT13
6692,My School Co-Op Nursery School,Non Profit Agency,116,FERMANAGH AVE,,M6R 1M2,14,(416) 516-2397,Catholic Elementary School,St. Vincent De Paul,0,0,24,0,0,24,N,804845,625160.66,4833596.29,22OCT13
6697,Oriole Nursery School,Non Profit Agency,1570,YONGE ST,,M4T 1Z8,22,(416) 960-1293,Place of Worship,Christ Church Deer Park,0,0,32,0,0,32,N,7274022,629270.31,4838500.99,22OCT13
6703,Sadochok Preschool Centre,Non Profit Agency,35,WEST DEANE PARK DR,,M9B 2R5,3,(416) 626-7195,Catholic Elementary School,Joseph Cardinal Slipyj Catholic School,0,0,24,0,0,24,N,1043008,615611.49,4834829.44,22OCT13
6705,Scott Mission,Non Profit Agency,1550,O CONNOR DR,,M4B 2V3,31,(416) 923-8872x510,Purpose Built,The Scott Mission,10,15,16,0,0,41,Y,8609161,636416.13,4841321.73,22OCT13
6709,St. Alban's Preschool,Non Profit Agency,843,PALMERSTON AVE,,M6G 2R8,20,(416) 534-8461,Community/Recreation Centre,,0,10,56,0,0,66,Y,2439716,627708.96,4836375.4,22OCT13
6711,St. Clement's Early Learning School,Commercial Agency,70,ST CLEMENTS AVE,,M4R 1H2,16,(416) 489-0822,Place of Worship,St. Clement's Anglican Church,0,0,55,0,0,55,N,30010979,628726.57,4840975.21,22OCT13
6713,Stepping Stones Day Nursery,Commercial Agency,342,RUNNYMEDE RD,,M6S 2Y6,13,(416) 769-9719,House,,0,15,24,0,0,39,N,7963473,622729.59,4834373.93,22OCT13
6715,Creative Preschool Of East Toronto,Non Profit Agency,16,PHIN AVE,,M4J 3T2,30,(416) 465-3865,Public High School,Eastern Commerce Collegiate Institute,0,0,40,0,0,40,N,853872,634064.01,4837358.63,22OCT13
6717,McLoughlin Schools,Non Profit Agency,80,ROXBOROUGH ST W,,M5R 1T8,27,(416) 968-6163,House,,0,0,34,0,0,34,N,10258487,629459.36,4837104.08,22OCT13
6719,Ranleigh Rascals,Non Profit Agency,81,RANLEIGH AVE,,M4N 1X2,25,(416) 487-3510,Public Elementary School,Bedford Park Public School,0,0,43,0,97,140,N,7792874,628849.88,4842668.66,22OCT13
6723,Time For Play Co-Operative Nursery School,Non Profit Agency,357,RUNNYMEDE RD,,M6S 2Y7,13,(416) 769-1550,Public Elementary School,Runnymede Public School,0,0,16,0,0,16,N,7973683,622758.17,4834562.89,22OCT13
6731,Ukrainian Co-Op Nursery School,Non Profit Agency,516,THE KINGSWAY,,M9A 3W6,4,(416) 763-2922,Place of Worship,St. Paul's,0,0,39,0,0,39,N,1036939,617022.08,4836420.68,22OCT13
6744,Toronto Hebrew Congregation,Non Profit Agency,1950,BATHURST ST,,M5P 3K9,21,(416) 789-3291x240,Synagogue,Holy Blossom Temple,0,0,88,0,0,88,N,8855434,626880.01,4839344.72,22OCT13
6746,Humbercrest Co-Operative Nursery School,Non Profit Agency,25,REXFORD RD,,M6S 2M2,13,(416) 763-7309,Public Elementary School,King George Public School,0,0,16,0,0,16,N,71098,621985.07,4835352.35,22OCT13
6752,St. Bernadette's Family Resource Centre,Non Profit Agency,20,BANSLEY AVE,,M6E 2A2,15,(416) 397-6300,Catholic Elementary School,D'Arcy McGee,0,10,16,0,30,56,Y,51593,625470.15,4838649.05,22OCT13
6777,Huron Playschool Co-Operative,Non Profit Agency,383,HURON ST,,M5S 2G5,20,(416) 977-1109,Place of Worship,St. Thomas Anglican Church,0,0,24,0,0,24,N,823556,628924.9,4835788.41,22OCT13
6789,Banting And Best Schoolage Satellite,Non Profit Agency,255,ALTON TOWERS CIR,,M1V 4E7,41,(416) 523-0045,Catholic Elementary School,Prince Of Peace Catholic School,0,0,0,0,22,22,N,7554003,638377.11,4853696.59,22OCT13
6799,Young Women's Christian Association Of Greater Toronto,Non Profit Agency,177,CALEDONIA RD,,M6E 4S8,17,(416) 652-0077x229,Public School (Closed),Beatrice House Early Childhood Developmental Centre,10,10,24,0,0,44,Y,7156906,624385.65,4837365.1,22OCT13
6809,Yes I Can Nursery School,Non Profit Agency,25,OLD YORK MILLS RD,,M2P 1B5,25,(416) 486-4911,Place of Worship,,0,0,28,0,0,28,S,2594838,628471.53,4844388.92,22OCT13
6860,Gibraltar Point Day Nursery,Non Profit Agency,30,CENTRE ISLAND PK,,M5J 2E9,28,(416) 393-1907,Public Elementary School,Island Public & Natural Science School,0,0,20,0,0,20,Y,14258202,630836.14,4830246.15,22OCT13
6899,Mooredale Preschool - Main House,Non Profit Agency,146,CRESCENT RD,,M4W 1V2,27,(416) 922-3952,Community/Recreation Centre,Mooredale House,0,15,16,0,0,31,N,788943,630532.91,4837254.96,22OCT13
6953,Rene Gordon School Age Ymca,Non Profit Agency,20,KAREN RD,,M3A 3L6,34,(647) 280-1115,Public Elementary School,Rene Gordon Public School,0,0,0,20,30,50,Y,532360,633578.68,4846515.78,22OCT13
7055,York Mills Child Care Centre,Commercial Agency,1200,YORK MILLS RD,,M3A 1X8,34,(416) 449-9453,High Rise Apartment,,10,20,40,0,15,85,Y,20231832,634015.33,4846303.01,22OCT13
7102,Kids Love Day Care,Commercial Agency,38,PAYZAC AVE,,M1E 2W7,43,(416) 281-9208,Purpose Built,,5,10,24,0,0,39,Y,371545,645101.83,4846349.65,22OCT13
7106,Epic School,Non Profit Agency,111,MANOR RD E,,M4S 1R4,22,(416) 489-0132,Place of Worship,The Church Of The Transfiguration,0,0,42,0,0,42,N,7359688,629609.48,4839952.62,22OCT13
7108,Phoenix Montessori School,Non Profit Agency,19,GLEN AGAR DR,,M9B 5L5,3,(416) 695-1212,Public School (Closed),Kipling Grove Public School (Closed),0,15,40,0,0,55,N,8087389,616774.02,4835146.63,22OCT13
7111,Bowmore Child Enrichment Centre,Non Profit Agency,80,BOWMORE RD,,M4L 3J2,32,(416) 465-6678,Public Elementary School,Bowmore Public School,0,0,37,0,0,37,Y,6361762,635855.91,4837052.98,22OCT13
7181,Kids Kingdom Nursery School,Commercial Agency,225,GOSFORD BLVD,,M3N 2Z5,8,(416) 663-2323,Purpose Built,,20,25,24,24,0,93,Y,20345352,618881.29,4847138.45,22OCT13
7230,Hillside Montessori School,Commercial Agency,76,ANGLESEY BLVD,,M9A 3C1,4,(416) 695-3466,Place of Worship,Humber Valley United Church,0,0,24,0,0,24,N,9311721,618586.72,4835510.71,22OCT13
7236,Ikebata Nursery School,Commercial Agency,6,GARAMOND CRT,,M3C 1Z5,26,(416) 510-1441,Community/Recreation Centre,Japanese Cultural Centre,0,15,60,0,0,75,N,10180045,634166.59,4842563.32,22OCT13
7382,Centennial Infant And Child Centre,Non Profit Agency,1580,YONGE ST,,M4T 1Z8,22,(416) 935-0200x231,Purpose Built,,0,0,32,0,0,32,Y,7274023,629296.73,4838534.14,22OCT13
7473,Full Circle Educational Recreational Child & Family Centre,Non Profit Agency,233,WESTVIEW BLVD,,M4B 3J7,31,(416) 757-8884,Place of Worship,Westview Presbyterian Church,0,0,18,0,11,29,N,36958,636527.89,4841197.07,22OCT13
7491,Teddy Bear  Educare 1,Commercial Agency,69,SIX POINT RD,,M8Z 2X3,5,(416) 231-8998,Commercial Building,Commercial Retrofit - Single Unit,0,10,46,0,0,56,N,7791984,619043.68,4832271.71,22OCT13
7505,The Rec Room Before & After School Program,Commercial Agency,255,ROYAL YORK RD,,M8V 2V8,6,(416) 253-8553,Coomunity/Recreation Centre,Mimico Adult Centre,0,0,48,0,108,156,N,7890983,621289.38,4829732.5,22OCT13
7528,My Little School,Commercial Agency,1492,VICTORIA PARK AVE,,M4A 2M6,34,(416) 755-0305,Other,,10,15,24,0,20,69,Y,571955,636703.45,4842362.78,22OCT13
7549,Plasp - St. Pius X,Non Profit Agency,71,JANE ST,,M6S 3Y3,13,(905) 890-1711,Catholic Elementary School,St. Pius X,0,0,0,40,60,100,Y,825426,622184.46,4834035.54,22OCT13
7561,One Step At A Time Child Care,Non Profit Agency,21,QUEBEC AVE,,M6P 2T3,13,(416) 767-1897,House,,0,15,19,0,0,34,N,7994420,623621.25,4834333.66,22OCT13
7652,Friendly Little Campus 2,Commercial Agency,63,ORCHARD PARK DR,,M1E 3T8,44,(416) 282-5556,Purpose Built,,20,30,44,0,0,94,Y,369393,646398.62,4848289.81,22OCT13
7685,Cedarvale B & A School Program,Non Profit Agency,145,AVA RD,,M6C 1W4,21,(416) 658-1874,Public Elementary School,Cedarvale Community School,0,0,0,0,24,24,Y,51217,626476.17,4839098.52,22OCT13
7689,Rawlinson B & A School Program,Non Profit Agency,231,GLENHOLME AVE,,M6E 3C7,17,(416) 394-3079,Public Elementary School,Rawlinson Community School,0,0,0,40,45,85,Y,60867,625718.54,4837733.93,22OCT13
7691,H.J. Alexander B & A School Program,Non Profit Agency,30,KING ST,,M9N 1K9,11,(416) 769-2328,Public Elementary School,H.J. Alexander Community School,0,0,0,0,30,30,Y,7074422,619193.54,4839671.76,22OCT13
7693,King George B & A School Program,Non Profit Agency,25,REXFORD RD,,M6S 2M2,13,(416) 767-4439,Public Elementary School,King George Junior Public School,0,0,0,0,25,25,Y,71098,621985.07,4835352.35,22OCT13
7694,Lambton Park B & A School,Non Profit Agency,50,BERNICE CRES,,M6N 1W9,11,(416) 769-1174,Public Elementary School,Lambton Park Community School,0,0,0,0,30,30,Y,52404,621055.35,4835825.79,22OCT13
7695,Portage Trail B & A School Program,Non Profit Agency,100,SIDNEY BELSEY CRES,,M6M 5H6,11,(416) 241-5534,Public Elementary School,Portage Trail Junior School,0,0,0,0,30,30,Y,14171495,620082.24,4838554.7,22OCT13
7699,Weston Memorial B & A School Program,Non Profit Agency,200,JOHN ST,,M9N 1K2,11,(416) 656-8774,Public Elementary School,Weston Memorial Junior Public School,0,0,0,20,39,59,Y,64616,620090.19,4840074.88,22OCT13
7708,Garderie La Farandole - Pierre Elliott Trudeau,Non Profit Agency,77,GRACE ST,,M6J 2S4,19,(416) 603-6062,Public Elementary School (French),Ecole Elementaire Pierre Elliott Trudeau,0,10,26,20,60,116,Y,7571375,627839.5,4834339.96,22OCT13
